date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:50:51	4578/4578	---M-Z	200	added ('OK')	text/css	etag:%2211e2-534c05e457722-gzip%22	http://yoga-fit.cmsmasters.net/wp-content/themes/yoga-fit/css/cmsms-theme-icons-set.css?ver=1.0.0	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/wp-content/themes/yoga-fit/css/cmsms-theme-icons-set8a54.css	(from http://yoga-fit.cmsmasters.net/)
23:50:52	1745/1745	---M-Z	200	added ('OK')	text/css	etag:%226d1-534c05e453c8a-gzip%22	http://yoga-fit.cmsmasters.net/wp-content/themes/yoga-fit/css/jquery.isotope.css?ver=1.5.26	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/wp-content/themes/yoga-fit/css/jquery.isotope57bd.css	(from http://yoga-fit.cmsmasters.net/)
23:50:52	57078/57078	---M-Z	200	added ('OK')	text/css	etag:%22def6-534c05e457722-gzip%22	http://yoga-fit.cmsmasters.net/wp-content/themes/yoga-fit/css/cmsms-woo-style.css?ver=1.0.0	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/wp-content/themes/yoga-fit/css/cmsms-woo-style8a54.css	(from http://yoga-fit.cmsmasters.net/)
23:50:52	13185/13185	---M-Z	200	added ('OK')	text/css	etag:%223381-534c05e453c8a-gzip%22	http://yoga-fit.cmsmasters.net/wp-content/themes/yoga-fit/css/cmsms-woo-adaptive.css?ver=1.0.0	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/wp-content/themes/yoga-fit/css/cmsms-woo-adaptive8a54.css	(from http://yoga-fit.cmsmasters.net/)
23:50:52	61642/61642	---M-Z	200	added ('OK')	text/css	etag:%22f0ca-534c05e457722-gzip%22	http://yoga-fit.cmsmasters.net/wp-content/themes/yoga-fit/css/animate.css?ver=1.0.0	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/wp-content/themes/yoga-fit/css/animate8a54.css	(from http://yoga-fit.cmsmasters.net/)
23:50:53	84532/84532	---M-Z	200	added ('OK')	text/css	etag:%2214a34-534c05e456782-gzip%22	http://yoga-fit.cmsmasters.net/wp-content/themes/yoga-fit/css/cmsms-events-style.css?ver=1.0.0	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/wp-content/themes/yoga-fit/css/cmsms-events-style8a54.css	(from http://yoga-fit.cmsmasters.net/)
23:50:54	9256/9256	---M-Z	200	added ('OK')	text/css	etag:%222428-534c05e457722-gzip%22	http://yoga-fit.cmsmasters.net/wp-content/themes/yoga-fit/css/cmsms-events-adaptive.css?ver=1.0.0	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/wp-content/themes/yoga-fit/css/cmsms-events-adaptive8a54.css	(from http://yoga-fit.cmsmasters.net/)
23:50:54	16389/16389	---M-Z	200	added ('OK')	text/css	etag:%224005-534c05e454072-gzip%22	http://yoga-fit.cmsmasters.net/wp-content/themes/yoga-fit/css/cmsms-timetable-style.css?ver=1.0.0	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/wp-content/themes/yoga-fit/css/cmsms-timetable-style8a54.css	(from http://yoga-fit.cmsmasters.net/)
23:50:54	1434/1434	---M-Z	200	added ('OK')	text/css	etag:%2259a-534c05e45733a-gzip%22	http://yoga-fit.cmsmasters.net/wp-content/themes/yoga-fit/css/cmsms-timetable-adaptive.css?ver=1.0.0	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/wp-content/themes/yoga-fit/css/cmsms-timetable-adaptive8a54.css	(from http://yoga-fit.cmsmasters.net/)
23:50:54	8479/8479	---M-Z	200	added ('OK')	text/css	etag:%22211f-534c05e45733a-gzip%22	http://yoga-fit.cmsmasters.net/wp-content/themes/yoga-fit/css/ilightbox.css?ver=2.2.0	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/wp-content/themes/yoga-fit/css/ilightbox3601.css	(from http://yoga-fit.cmsmasters.net/)
23:50:55	8075/8075	---M-Z	200	added ('OK')	text/css	etag:%221f8b-534c05e454842-gzip%22	http://yoga-fit.cmsmasters.net/wp-content/themes/yoga-fit/css/ilightbox-skins/dark-skin.css?ver=2.2.0	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/wp-content/themes/yoga-fit/css/ilightbox-skins/dark-skin3601.css	(from http://yoga-fit.cmsmasters.net/)
23:50:58	59709/59709	---M-Z	200	added ('OK')	application/javascript	etag:%22e93d-53112c35166c0-gzip%22	http://yoga-fit.cmsmasters.net/wp-content/plugins/LayerSlider/static/js/greensock.js?ver=1.11.8	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/wp-content/plugins/LayerSlider/static/js/greensockcd11.js	(from http://yoga-fit.cmsmasters.net/)
23:51:00	9633/9633	---M-Z	200	added ('OK')	application/javascript	etag:%2225a1-531fe9a9538ef-gzip%22	http://yoga-fit.cmsmasters.net/wp-includes/js/jquery/jquery-migrate.min.js?ver=1.4.0	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/wp-includes/js/jquery/jquery-migrate.min2fca.js	(from http://yoga-fit.cmsmasters.net/)
23:51:00	762420/762420	---M-Z	200	added ('OK')	text/css	etag:%22ba234-534c061b76565-gzip%22	http://yoga-fit.cmsmasters.net/wp-content/uploads/cmsms_styles/yoga-fit.css?ver=1.0.0	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/wp-content/uploads/cmsms_styles/yoga-fit8a54.css	(from http://yoga-fit.cmsmasters.net/)
23:51:01	97201/97201	---M-Z	200	added ('OK')	application/javascript	etag:%2217bb1-531fe9a9519ae-gzip%22	http://yoga-fit.cmsmasters.net/wp-includes/js/jquery/jquery.js?ver=1.12.3	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/wp-includes/js/jquery/jquerycad0.js	(from http://yoga-fit.cmsmasters.net/)
23:51:01	55007/55007	---M-Z	200	added ('OK')	application/javascript	etag:%22d6df-53112c35191b8-gzip%22	http://yoga-fit.cmsmasters.net/wp-content/plugins/LayerSlider/static/js/layerslider.kreaturamedia.jquery.js?ver=5.6.5	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/wp-content/plugins/LayerSlider/static/js/layerslider.kreaturamedia.jquery9d3a.js	(from http://yoga-fit.cmsmasters.net/)
23:51:01	21095/21095	---M-Z	200	added ('OK')	application/javascript	etag:%225267-53112c359f634-gzip%22	http://yoga-fit.cmsmasters.net/wp-content/plugins/LayerSlider/static/js/layerslider.transitions.js?ver=5.6.5	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/wp-content/plugins/LayerSlider/static/js/layerslider.transitions9d3a.js	(from http://yoga-fit.cmsmasters.net/)
23:51:05	105322/105322	---M-Z	200	added ('OK')	application/javascript	etag:%2219b6a-53112ccfa0c7f-gzip%22	http://yoga-fit.cmsmasters.net/wp-content/plugins/revslider/public/assets/js/jquery.themepunch.tools.min.js?ver=5.2.5	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/wp-content/plugins/revslider/public/assets/js/jquery.themepunch.tools.min6619.js	(from http://yoga-fit.cmsmasters.net/)
23:51:05	55235/55235	---M-Z	200	added ('OK')	application/javascript	etag:%22d7c3-53112cced9505-gzip%22	http://yoga-fit.cmsmasters.net/wp-content/plugins/revslider/public/assets/js/jquery.themepunch.revolution.min.js?ver=5.2.5	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/wp-content/plugins/revslider/public/assets/js/jquery.themepunch.revolution.min6619.js	(from http://yoga-fit.cmsmasters.net/)
23:51:05	21026/21026	---M-Z	200	added ('OK')	application/javascript	etag:%225222-534c05e461f1b-gzip%22	http://yoga-fit.cmsmasters.net/wp-content/themes/yoga-fit/js/jsLibraries.min.js?ver=1.0.0	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/wp-content/themes/yoga-fit/js/jsLibraries.min8a54.js	(from http://yoga-fit.cmsmasters.net/)
23:51:05	998/998	---M-Z	200	added ('OK')	application/javascript	etag:%223e6-532a181c69716-gzip%22	http://yoga-fit.cmsmasters.net/wp-content/plugins/events-calendar-pro/src/resources/js/widget-this-week.min.js?ver=4.1.2	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/wp-content/plugins/events-calendar-pro/src/resources/js/widget-this-week.min8aee.js	(from http://yoga-fit.cmsmasters.net/)
23:51:06	80608/80608	---M-Z	200	added ('OK')	application/javascript	etag:%2213ae0-534c05e461f1b-gzip%22	http://yoga-fit.cmsmasters.net/wp-content/themes/yoga-fit/js/jquery.iLightBox.min.js?ver=2.2.0	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/wp-content/themes/yoga-fit/js/jquery.iLightBox.min3601.js	(from http://yoga-fit.cmsmasters.net/)
23:51:06	1042/1042	---M--	200	added ('OK')	application/json	date:Sat,%2025%20Jun%202016%2018:21:03%20GMT	http://yoga-fit.cmsmasters.net/wp-json/	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/wp-json/index.html	(from http://yoga-fit.cmsmasters.net/)
23:51:06	872/872	---M-Z	200	added ('OK')	text/xml	date:Sat,%2025%20Jun%202016%2018:21:04%20GMT	http://yoga-fit.cmsmasters.net/xmlrpc.php?rsd	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/xmlrpc0db0.php	(from http://yoga-fit.cmsmasters.net/)
23:51:07	1045/1045	---M-Z	200	added ('OK')	application/xml	etag:%22415-4ed4785da9bc0-gzip%22	http://yoga-fit.cmsmasters.net/wp-includes/wlwmanifest.xml	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/wp-includes/wlwmanifest.xml	(from http://yoga-fit.cmsmasters.net/)
23:51:08	2201/2201	---M--	200	added ('OK')	application/json	date:Sat,%2025%20Jun%202016%2018:21:05%20GMT	http://yoga-fit.cmsmasters.net/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fyoga-fit.cmsmasters.net%2F	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/wp-json/oembed/1.0/embed593b.json	(from http://yoga-fit.cmsmasters.net/)
23:51:09	2300/2300	---M-Z	200	added ('OK')	text/xml	date:Sat,%2025%20Jun%202016%2018:21:06%20GMT	http://yoga-fit.cmsmasters.net/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fyoga-fit.cmsmasters.net%2F&format=xml	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/wp-json/oembed/1.0/embedd347	(from http://yoga-fit.cmsmasters.net/)
23:51:10	4255/4255	---M--	200	added ('OK')	image/png	etag:%22109f-51d9577afdb2f%22	http://yoga-fit.cmsmasters.net/wp-content/uploads/2015/08/logo1.png	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/wp-content/uploads/2015/08/logo1.png	(from http://yoga-fit.cmsmasters.net/)
23:51:12	62633/62633	---M-Z	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202016%2018:21:08%20GMT	http://yoga-fit.cmsmasters.net/registration/	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/registration/index.html	(from http://yoga-fit.cmsmasters.net/)
23:51:12	9246/9246	---M--	200	added ('OK')	image/png	etag:%22241e-51d95783217ba%22	http://yoga-fit.cmsmasters.net/wp-content/uploads/2015/08/logo-retina.png	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/wp-content/uploads/2015/08/logo-retina.png	(from http://yoga-fit.cmsmasters.net/)
23:51:14	103695/103695	---M-Z	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202016%2018:21:07%20GMT	http://yoga-fit.cmsmasters.net/shop/	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/shop/index.html	(from http://yoga-fit.cmsmasters.net/)
23:51:17	177582/177582	---M-Z	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202016%2018:21:11%20GMT	http://yoga-fit.cmsmasters.net/classes/	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/classes/index.html	(from http://yoga-fit.cmsmasters.net/)
23:51:33	135260/135260	---M--	200	added ('OK')	image/jpeg	etag:%222105c-51dbccad4a5df%22	http://yoga-fit.cmsmasters.net/wp-content/uploads/2015/04/bg-testim.jpg	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/wp-content/uploads/2015/04/bg-testim.jpg	(from http://yoga-fit.cmsmasters.net/)
23:51:43	203240/203240	---M--	200	added ('OK')	image/jpeg	etag:%22319e8-51e5fa47dac45%22	http://yoga-fit.cmsmasters.net/wp-content/uploads/2015/04/bg-trainers-1-600.jpg	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/wp-content/uploads/2015/04/bg-trainers-1-600.jpg	(from http://yoga-fit.cmsmasters.net/)
23:52:04	274730/274730	---M--	200	added ('OK')	image/jpeg	etag:%224312a-51dd0ca7a69fd%22	http://yoga-fit.cmsmasters.net/wp-content/uploads/2015/04/bg-trainers-sea-3.jpg	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/wp-content/uploads/2015/04/bg-trainers-sea-3.jpg	(from http://yoga-fit.cmsmasters.net/)
23:52:04	1246/1246	---M--	200	added ('OK')	image/png	etag:%224de-51fca30f715c7%22	http://yoga-fit.cmsmasters.net/wp-content/uploads/2015/04/ornament.png	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/wp-content/uploads/2015/04/ornament.png	(from http://yoga-fit.cmsmasters.net/)
23:52:30	155109/155109	---M--	200	added ('OK')	image/jpeg	etag:%2225de5-51fc9eebbda2a%22	http://yoga-fit.cmsmasters.net/wp-content/uploads/2015/04/shiva-6.jpg	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/wp-content/uploads/2015/04/shiva-6.jpg	(from http://yoga-fit.cmsmasters.net/)
23:52:34	95027/95027	---M-Z	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202016%2018:22:30%20GMT	http://yoga-fit.cmsmasters.net/about/	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/about/index.html	(from http://yoga-fit.cmsmasters.net/)
23:52:59	488540/488540	---M--	200	added ('OK')	image/jpeg	etag:%227745c-51fd842b96d25%22	http://yoga-fit.cmsmasters.net/wp-content/uploads/2015/09/bg-5-31.jpg	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/wp-content/uploads/2015/09/bg-5-31.jpg	(from http://yoga-fit.cmsmasters.net/)
23:53:01	168784/168784	---M--	200	added ('OK')	image/jpeg	etag:%2229350-51dbd5e355f50%22	http://yoga-fit.cmsmasters.net/wp-content/uploads/2015/05/photodune-11523278-yoga-on-the-floor-s2.jpg	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/wp-content/uploads/2015/05/photodune-11523278-yoga-on-the-floor-s2.jpg	(from http://yoga-fit.cmsmasters.net/)
23:53:09	612338/612338	---M--	200	added ('OK')	image/jpeg	etag:%22957f2-51fdd4489f866%22	http://yoga-fit.cmsmasters.net/wp-content/uploads/2015/09/bg-4-3.jpg	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/wp-content/uploads/2015/09/bg-4-3.jpg	(from http://yoga-fit.cmsmasters.net/)
23:53:18	676957/676957	---M--	200	added ('OK')	image/jpeg	etag:%22a545d-51fd7ddfe05dc%22	http://yoga-fit.cmsmasters.net/wp-content/uploads/2015/09/bg-3-1903-1.jpg	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/wp-content/uploads/2015/09/bg-3-1903-1.jpg	(from http://yoga-fit.cmsmasters.net/)
23:53:20	81521/81521	---M-Z	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202016%2018:23:16%20GMT	http://yoga-fit.cmsmasters.net/team/	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/team/index.html	(from http://yoga-fit.cmsmasters.net/)
23:53:31	137455/137455	---M--	200	added ('OK')	image/jpeg	etag:%22218ef-51dbd6b7e69f9%22	http://yoga-fit.cmsmasters.net/wp-content/uploads/2015/05/photodune-4240835-morning-meditation-s.jpg	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/wp-content/uploads/2015/05/photodune-4240835-morning-meditation-s.jpg	(from http://yoga-fit.cmsmasters.net/)
23:53:43	263962/263962	---M--	200	added ('OK')	image/jpeg	etag:%224071a-51c040c33f0fa%22	http://yoga-fit.cmsmasters.net/wp-content/uploads/2015/04/photodune-8790065-yoga-in-gym-s.jpg	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/wp-content/uploads/2015/04/photodune-8790065-yoga-in-gym-s.jpg	(from http://yoga-fit.cmsmasters.net/)
23:53:43	145765/145765	---M--	200	added ('OK')	image/jpeg	etag:%2223965-51dbd730fd519%22	http://yoga-fit.cmsmasters.net/wp-content/uploads/2015/04/photodune-5680407-woman-meditation-yoga-at-home-s1.jpg	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/wp-content/uploads/2015/04/photodune-5680407-woman-meditation-yoga-at-home-s1.jpg	(from http://yoga-fit.cmsmasters.net/)
23:53:45	284676/284676	---M--	200	added ('OK')	image/jpeg	etag:%2245804-51c040bf0196d%22	http://yoga-fit.cmsmasters.net/wp-content/uploads/2015/04/photodune-7448230-group-yoga-sessions-s.jpg	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/wp-content/uploads/2015/04/photodune-7448230-group-yoga-sessions-s.jpg	(from http://yoga-fit.cmsmasters.net/)
23:53:47	102400/102400	---M-Z	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202016%2018:23:42%20GMT	http://yoga-fit.cmsmasters.net/pricing/	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/pricing/index.html	(from http://yoga-fit.cmsmasters.net/)
23:53:48	83232/83232	---M-Z	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202016%2018:23:43%20GMT	http://yoga-fit.cmsmasters.net/vitamin-bar/	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/vitamin-bar/index.html	(from http://yoga-fit.cmsmasters.net/)
23:53:49	4237/4237	---M--	200	added ('OK')	image/png	etag:%22108d-51dbcd36f5889%22	http://yoga-fit.cmsmasters.net/wp-content/uploads/2015/04/yoga-testim.png	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/wp-content/uploads/2015/04/yoga-testim.png	(from http://yoga-fit.cmsmasters.net/)
23:53:50	133065/133065	---M--	200	added ('OK')	image/jpeg	etag:%22207c9-51dbd7f128aef%22	http://yoga-fit.cmsmasters.net/wp-content/uploads/2015/04/welfare-ngo-preview3.jpg	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/wp-content/uploads/2015/04/welfare-ngo-preview3.jpg	(from http://yoga-fit.cmsmasters.net/)
23:53:51	88323/88323	---M-Z	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202016%2018:23:48%20GMT	http://yoga-fit.cmsmasters.net/events/month/	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/events/month/index.html	(from http://yoga-fit.cmsmasters.net/)
23:53:53	14698/14698	---M--	200	added ('OK')	image/jpeg	etag:%22396a-51c02cd32b1de%22	http://yoga-fit.cmsmasters.net/wp-content/uploads/2014/05/photodune-8790065-yoga-in-gym-s-250x250.jpg	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/wp-content/uploads/2014/05/photodune-8790065-yoga-in-gym-s-250x250.jpg	(from http://yoga-fit.cmsmasters.net/)
23:53:53	10667/10667	---M--	200	added ('OK')	image/jpeg	etag:%2229ab-51e4548e39f18%22	http://yoga-fit.cmsmasters.net/wp-content/uploads/2015/05/07-5001-300x300.jpg	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/wp-content/uploads/2015/05/07-5001-300x300.jpg	(from http://yoga-fit.cmsmasters.net/)
23:53:55	14708/14708	---M--	200	added ('OK')	image/jpeg	etag:%223974-51e458c70b887%22	http://yoga-fit.cmsmasters.net/wp-content/uploads/2015/05/06-500-300x300.jpg	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/wp-content/uploads/2015/05/06-500-300x300.jpg	(from http://yoga-fit.cmsmasters.net/)
23:53:55	102788/102788	---M-Z	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202016%2018:23:51%20GMT	http://yoga-fit.cmsmasters.net/standard/	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/standard/index.html	(from http://yoga-fit.cmsmasters.net/)
23:53:58	77582/77582	---M-Z	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202016%2018:23:54%20GMT	http://yoga-fit.cmsmasters.net/timeline/	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/timeline/index.html	(from http://yoga-fit.cmsmasters.net/)
23:53:58	12642/12642	---M--	200	added ('OK')	image/jpeg	etag:%223162-51e45452ecb83%22	http://yoga-fit.cmsmasters.net/wp-content/uploads/2015/05/05-500-300x300.jpg	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/wp-content/uploads/2015/05/05-500-300x300.jpg	(from http://yoga-fit.cmsmasters.net/)
23:54:00	12564/12564	---M--	200	added ('OK')	image/jpeg	etag:%223114-51e4540e78700%22	http://yoga-fit.cmsmasters.net/wp-content/uploads/2015/05/03-500-300x300.jpg	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/wp-content/uploads/2015/05/03-500-300x300.jpg	(from http://yoga-fit.cmsmasters.net/)
23:54:02	89545/89545	---M-Z	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202016%2018:23:56%20GMT	http://yoga-fit.cmsmasters.net/columns/	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/columns/index.html	(from http://yoga-fit.cmsmasters.net/)
23:54:02	8083/8083	---M--	200	added ('OK')	image/png	etag:%221f93-51d9575758050%22	http://yoga-fit.cmsmasters.net/wp-content/uploads/2015/08/logo-footer.png	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/wp-content/uploads/2015/08/logo-footer.png	(from http://yoga-fit.cmsmasters.net/)
23:54:03	134442/134442	---M--	200	added ('OK')	image/jpeg	etag:%2220d2a-51dbd62f46cb3%22	http://yoga-fit.cmsmasters.net/wp-content/uploads/2015/04/photodune-11523136-exercise-on-mat-s2.jpg	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/wp-content/uploads/2015/04/photodune-11523136-exercise-on-mat-s2.jpg	(from http://yoga-fit.cmsmasters.net/)
23:54:04	1078/1078	---M-Z	200	added ('OK')	application/javascript	etag:%22436-527f4bab98d4a-gzip%22	http://yoga-fit.cmsmasters.net/wp-includes/js/comment-reply.min.js?ver=4.5.2	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/wp-includes/js/comment-reply.min3428.js	(from http://yoga-fit.cmsmasters.net/)
23:54:04	77435/77435	---M-Z	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202016%2018:24:00%20GMT	http://yoga-fit.cmsmasters.net/faq/	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/faq/index.html	(from http://yoga-fit.cmsmasters.net/)
23:54:05	17733/17733	---M--	200	added ('OK')	image/png	etag:%224545-51d9575e6a5c3%22	http://yoga-fit.cmsmasters.net/wp-content/uploads/2015/08/logo-footer-retina.png	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/wp-content/uploads/2015/08/logo-footer-retina.png	(from http://yoga-fit.cmsmasters.net/)
23:54:05	140420/140420	---M--	200	added ('OK')	image/jpeg	etag:%2222484-51dbd8b4d4cb8%22	http://yoga-fit.cmsmasters.net/wp-content/uploads/2015/04/photodune-7448230-group-yoga-sessions-s1.jpg	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/wp-content/uploads/2015/04/photodune-7448230-group-yoga-sessions-s1.jpg	(from http://yoga-fit.cmsmasters.net/)
23:54:08	76481/76481	---M-Z	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202016%2018:24:04%20GMT	http://yoga-fit.cmsmasters.net/timeline-blog/	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/timeline-blog/index.html	(from http://yoga-fit.cmsmasters.net/)
23:54:08	88617/88617	---M-Z	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202016%2018:24:03%20GMT	http://yoga-fit.cmsmasters.net/masonry-blog/	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/masonry-blog/index.html	(from http://yoga-fit.cmsmasters.net/)
23:54:09	100332/100332	---M-Z	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202016%2018:24:03%20GMT	http://yoga-fit.cmsmasters.net/standard-blog/	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/standard-blog/index.html	(from http://yoga-fit.cmsmasters.net/)
23:54:10	79502/79502	---M-Z	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202016%2018:24:06%20GMT	http://yoga-fit.cmsmasters.net/projects-grid/	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/projects-grid/index.html	(from http://yoga-fit.cmsmasters.net/)
23:54:12	68736/68736	---M-Z	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202016%2018:24:08%20GMT	http://yoga-fit.cmsmasters.net/large-gap-masonry/	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/large-gap-masonry/index.html	(from http://yoga-fit.cmsmasters.net/)
23:54:12	77898/77898	---M-Z	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202016%2018:24:07%20GMT	http://yoga-fit.cmsmasters.net/1-pixel-gap-projects-grid/	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/1-pixel-gap-projects-grid/index.html	(from http://yoga-fit.cmsmasters.net/)
23:54:12	78262/78262	---M-Z	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202016%2018:24:06%20GMT	http://yoga-fit.cmsmasters.net/no-gap-projects-grid/	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/no-gap-projects-grid/index.html	(from http://yoga-fit.cmsmasters.net/)
23:54:13	15248/15248	---M-Z	200	added ('OK')	application/javascript	etag:%223b90-531fe93a20271-gzip%22	http://yoga-fit.cmsmasters.net/wp-content/plugins/contact-form-7/includes/js/jquery.form.min.js?ver=3.51.0-2014.06.20	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/wp-content/plugins/contact-form-7/includes/js/jquery.form.mind03d.js	(from http://yoga-fit.cmsmasters.net/)
23:54:14	11819/11819	---M-Z	200	added ('OK')	application/javascript	etag:%222e2b-531fe93a1e719-gzip%22	http://yoga-fit.cmsmasters.net/wp-content/plugins/contact-form-7/includes/js/scripts.js?ver=4.4.2	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/wp-content/plugins/contact-form-7/includes/js/scriptsc1f9.js	(from http://yoga-fit.cmsmasters.net/)
23:54:14	3997/3997	---M-Z	200	added ('OK')	application/javascript	etag:%22f9d-51104b1f94cc0-gzip%22	http://yoga-fit.cmsmasters.net/wp-includes/js/jquery/ui/core.min.js?ver=1.11.4	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/wp-includes/js/jquery/ui/core.mine899.js	(from http://yoga-fit.cmsmasters.net/)
23:54:14	68597/68597	---M-Z	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202016%2018:24:11%20GMT	http://yoga-fit.cmsmasters.net/1-pixel-gap-masonry/	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/1-pixel-gap-masonry/index.html	(from http://yoga-fit.cmsmasters.net/)
23:54:14	6913/6913	---M-Z	200	added ('OK')	application/javascript	etag:%221b01-51da5bdf9c9e5-gzip%22	http://yoga-fit.cmsmasters.net/wp-includes/js/jquery/ui/widget.min.js?ver=1.11.4	/Users/chaks/websites/yoga/yoga-fit.cmsmasters.net/wp-includes/js/jquery/ui/widget.mine899.js	(from http://yoga-fit.cmsmasters.net/)
